unit_id,pref_dir,gDSI,pref_ori,gOSI,cc_abs,target_id,x0,y0,sigma_x,sigma_y,rho,amp,offset,half1_mean,half1_sem,half2_mean,half2_sem,u_statistic,pval,sel_index
3710,5.985141633974482,0.0314934,2.8435489803846896,0.055192,0.540268,392841,31.539697472053177,21.803157453957283,4.19806346414081,4.399037890445647,0.1700027149456023,46.59241190792086,0.5899823067450678,1.6050713398007626,0.2327024047815011,4.123142587981724,0.5434854998908591,28403.0,0.067138984688057,-0.4395909929215512
3713,4.458801633974483,0.0598625,1.3172089803846898,0.229231,0.193782,294237,27.3178261394378,19.42355085806428,3.208248472042526,3.39603612529479,0.0419412802595654,25.537787351617897,0.634723525465087,4.263065688580063,0.6683046506780306,4.674253522074979,0.6309917246063808,39337.0,0.0187502249940526,-0.0460079609783545
3714,2.245231633974483,0.166006,2.245231633974483,0.151655,0.604808,392397,28.479921386573455,18.294092847636797,4.463111327036846,3.265767911771815,0.287625982848998,44.081743338358216,0.548443119811945,4.363916211972712,0.8066637578581649,2.6607898606123235,0.5244856120091712,32119.0,0.1072940038454395,0.2424480588600131
3728,4.942601633974483,0.137791,1.8010089803846898,0.2883,0.428346,258231,26.83006151867655,17.60126584135328,5.713862262836777,3.8289383025338544,0.2620909397257163,57.596486621561176,0.5670514308683265,17.61372562944472,5.454941564784193,19.812884889424367,4.474493301410198,23907.0,0.0052381561984293,-0.0587592418733968
3736,4.717241633974483,0.0192801,1.5756489803846896,0.267029,0.79953,329026,25.833424808754316,22.095748209852164,5.46649063763157,2.9995945316656294,1.4997269300118548e-35,27.259084101195175,0.6490535467745873,4.938102417717314,0.7023722448555818,6.172881420137167,0.9403414520321174,31584.0,0.1454156863744177,-0.1111313831825614
3740,3.6670316339744815,0.14296,0.5254389803846893,0.2342,0.347648,258992,25.897764177005374,18.7670318505141,4.23057153063579,3.578087132716531,7.837511605823659e-31,44.86614124610137,0.5614264695177038,3.3120721152116217,0.4595680626907232,4.764827154018273,0.6286039927301712,47034.0,0.0072129085152549,-0.1798654397413534
3741,0.5846253267948965,0.0918684,0.5846253267948965,0.366142,0.236297,328026,28.535083041589157,17.28147642934678,5.448092675154229,3.287898620462552,5.9931239365635955e-34,53.849778820084786,0.5734435650277327,2.0537982846951905,0.3796156595385839,1.1619525283418792,0.1857029062357525,46943.0,6.102066519847459e-05,0.2773367117681051
3752,1.5184652267948966,0.0518476,1.5184652267948966,0.175329,0.474069,455196,33.162860574295124,19.530706360402416,3.942489037954032,3.1683670847128576,0.139256839892554,36.131473353701466,0.5921960435781504,1.4904106709087208,0.1785475231588087,1.01397021651816,0.1546526289257716,56396.0,0.6392176649223182,0.1902428088245308
3753,0.2815463267948965,0.164857,0.2815463267948965,0.137874,0.549655,259167,24.073335009431283,18.561263736896905,3.468740328622734,3.621744876336212,5.334859037927726e-38,32.50783818270366,0.6183093445266735,5.319315218669635,0.753408861427545,6.855930500521304,0.8338011831935098,29093.0,3.128280269503892e-05,-0.1262081536005155
3764,5.041221633974483,0.178579,1.8996289803846893,0.134958,0.527242,423526,30.858822959414507,18.57410307786146,4.038133666729546,3.048217480841775,0.1683291358319808,37.377838905940266,0.5761293663383923,16.175356441553635,1.8125642254931775,16.00478976233158,1.4241240016113814,38023.0,0.7777145805420946,0.0053003699281348
3767,0.8862113267948966,0.0646444,0.8862113267948966,0.354582,0.461969,422526,29.221067995686088,23.963154600299163,4.3870146393401885,3.7849086575297504,0.0366083759869102,45.65511103028283,0.5974757714078492,2.048591052256368,0.3498937942535444,4.595195790155947,0.7088958965028388,41888.0,0.0031423915014327,-0.3833062074843635
3769,3.160981633974483,0.115991,0.01938898038469,0.432298,0.415035,224486,27.0977534495675,16.21329099855761,4.4823581696702925,3.2468760693185925,0.0503653170032583,39.49069993617156,0.5954491817906816,34.716512384815026,3.903459668513387,35.557728915508655,3.177014210160703,47658.0,0.7071489993304385,-0.0119704818597558
3775,4.008981633974482,0.0652225,0.8673889803846895,0.16011,0.0790135,328301,28.648591948473506,16.092801610707898,3.2116393260357867,2.5545306145858113,2.7350777101890496e-18,18.133098994908405,0.6458537637971586,1.834770814841563,0.2188341498374713,2.131392134515699,0.2210653313591994,43114.0,0.0321570944529392,-0.0747879810944745
3777,3.242771633974483,0.0542767,0.1011789803846898,0.0272752,0.381532,294304,26.69996603000065,16.656253940256374,2.8268825263392965,2.9286323229094124,8.064959948852443e-36,20.6329208629617,0.6316762526184768,1.682740037687604,0.1904844677586393,1.0851169227628783,0.1323719682809494,61595.0,0.0023349355797873,0.2159154622020133
3784,3.3008216339744827,0.141926,0.1592289803846895,0.461761,0.380575,361289,27.479997865801312,16.371443199537254,3.765215618281527,4.306034853289014,0.1037667807035735,40.93639714236832,0.6110790490060858,7.928153192041276,1.530220583525452,7.557338646186537,0.8645687193913743,36215.0,0.0080041185570009,0.0239459327303598
3785,4.267481633974483,0.137492,1.1258889803846897,0.262291,0.431739,258639,25.938249929596736,19.10628864853135,4.361569032353488,3.1790390022103443,0.0095915946540077,41.132046252231035,0.5702870975007603,7.265013780870102,1.39607181384037,5.18793587781761,0.6691199304249545,40605.0,0.9427118948579392,0.1667940496012069
3804,3.1236216339744827,0.127191,3.1236216339744827,0.488276,0.413113,294992,27.663322825987457,21.758991009762607,4.805967442340945,3.882819116945363,0.2209738623241519,50.81356038294105,0.5749771852826322,15.069546888310343,1.5402218137387145,21.410024134887067,2.480306463527512,43507.0,0.1069157566232595,-0.1738089859265287
3818,4.147791633974483,0.0470613,1.0061989803846898,0.249574,0.54709,294546,25.702334575019613,17.942764091402147,4.644996985401866,3.779848283496257,0.4392786927099035,41.080187781691215,0.5958615742160176,4.396893751795467,0.8803940306896413,6.035762395251091,0.673625932733907,31481.0,0.1598610483128026,-0.1570902577786559
3821,2.534221633974483,0.0825166,2.534221633974483,0.0870068,0.244946,189921,21.610361848519876,15.814395497293228,4.717492640052191,3.712877126405043,1.74651351753597e-37,47.93631816525696,0.5767379248835254,1.6923694774968792,0.2736254226518035,1.066939971925556,0.2183386059420942,32660.0,0.2768973170538529,0.2266616039394331
3829,0.8553083267948965,0.135408,0.8553083267948965,0.245314,0.60914,294928,26.432916093927147,18.569014165380057,4.56827395516982,4.475085605569646,2.622257355022689e-35,41.875492913385145,0.6088317612927607,2.0498658852751044,0.305222373381243,0.3354410768521624,0.0729279233440799,35850.0,0.1440806542041859,0.718743891517418
3831,3.415711633974482,0.0717315,0.2741189803846895,0.172649,0.527272,361399,29.92832297813304,20.50313735081389,4.188784688019322,3.969053653939136,0.0648378153156356,48.737678615208,0.5811449673372059,2.844484310480429,0.447662835827729,2.879642063217497,0.3590990279801025,31207.0,0.21823108817653,-0.0061420294455091
3836,3.645221633974483,0.116379,0.5036289803846898,0.127105,0.384988,392479,30.75921035497285,18.364082415493687,4.002993703167324,4.254597783574166,4.61972325333362e-31,49.11918442484174,0.5754056691128201,12.881578098710952,1.8553284819776468,4.331289436257647,0.7631204416384771,32481.0,0.0504280849721325,0.4967381899083965
3850,3.678591633974482,0.239293,0.5369989803846895,0.214145,0.725721,328749,29.179239273013252,22.118996059563244,4.415477594529734,4.0779525032959745,1.6398307429912804e-16,51.332244703868575,0.5600556988193167,1.7857823844614324,0.2985709743837307,3.964454661819544,0.6561078160170182,33956.0,0.2960922233970697,-0.37888390684123
3852,2.4641316339744828,0.0903968,2.4641316339744828,0.0598718,0.30348,257578,24.259335829402723,14.89524696850306,3.085670301782993,3.462789928959026,0.1680309169594952,31.43892404816059,0.5952759154155927,1.5314555733290989,0.2131966006014541,1.5026262922483211,0.2461109618547522,44900.0,0.4872514988121894,0.0095018138461767
3854,3.550111633974483,0.129583,0.4085189803846898,0.609901,0.738636,360820,28.485053132490624,19.26379151735302,4.602883489357746,3.3904295326298044,0.4797765538790568,26.25821590441768,0.6443192238944212,10.20644883624798,1.9979266590094331,6.110827120148989,0.8392018676665312,46611.0,0.681382443568323,0.2509991083709875
3859,3.640631633974482,0.04025,0.4990389803846895,0.356842,0.359921,361091,28.190527854124976,18.124196670417454,4.278120168174023,4.564439797286354,0.1609710370974266,51.23239411941028,0.5711845588083942,3.400120449722291,0.4412513114830644,3.941935015331048,0.5003486414036606,35820.0,0.5477348406127271,-0.0737960327578131
3870,2.467321633974483,0.105193,2.467321633974483,0.425542,0.443526,361606,27.79001866491846,20.69444536111868,4.07311658486461,4.005645800964551,0.1587941878693497,49.72563225901424,0.5608492667039697,32.654869428631216,3.2212692260245217,28.14013682455493,3.332613741983031,40513.0,0.7811339907495007,0.0742615698610883
3879,5.417531633974483,0.127357,2.27593898038469,0.210614,0.421426,258187,26.603533419110015,17.402137681853244,4.157177987363034,3.3962855504022222,0.0911459982255589,41.22074100630084,0.5677670178299332,3.1295694386105413,0.4977529565481584,2.2252433878110787,0.4370356188716373,53936.0,0.8060134923942945,0.1688809824196568
3891,0.0774263267948964,0.154826,0.0774263267948964,0.233068,0.510695,455295,31.085246253575235,18.804873647938265,3.2867345255923452,3.681700912022276,0.3731003410180922,31.089450164403463,0.5919569774905524,4.937766648654047,0.6741828638015054,5.889020963026979,0.8826505700503132,45589.0,0.1853218162943404,-0.0878611780789551
